MOP	language	text	length	rating_list	mean_rating
MOP2	en	Made with Pertex fabrics and Quallofil 7 filling , the Kompakt Lite weights only 1.2kg and , in its stuff sack , reduces to 7l .	22	1, 4, 1, 4, 4, 4, 4, 4, 4, 1, 4, 4, 4, 4, 1, 1, 1	2.94117647059
MOP2	en	In exceptional circumstances , your Head of Department will not apply the withdrawal clause if there is a reasonable explanation for failure to notify .	23	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4	3.8125
MOP2	en	‘ Goodness me , who on earth can that be ? ’	8	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	4.0
MOP2	en	Small specimens are sometimes confused with Synodontis petricolor .	8	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4	3.8
MOP2	en	They called us out into the stadium too early and it was hot , very hot .	15	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	4.0
MOP2	en	The review copy is a solid black , but the basic model comes oil-finished .	13	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	4.0
MOP2	en	In their bedroom something crashed to the floor , which immediately woke one of the twins who began to howl .	19	1, 4, 4, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4	3.6
MOP2	en	Wanting a man who was such a louse .	8	4, 1, 1, 4, 4, 4, 1, 1, 4, 4, 1, 4, 1	2.61538461538
MOP2	en	This essential motion can not take place except in a liquid medium .	12	4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 4, 4, 4	3.8
MOP2	en	Upper Stowe was once called Butter Stowe because the London carrier collected butter here .	14	4, 1, 4, 4, 4, 4, 4, 1, 4, 4, 1, 4, 4, 4, 4	3.4
MOP2	en	The induction of adhesion of particular T-cell subsets by specific cytokines would make the process of lymphocyte recruitment more flexible and selective .	22	4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4	3.72727272727
MOP2	en	‘ If I'd been in your shoes I'd have walked right out on him . ’	13	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	4.0
MOP2	en	‘ But it was lost — walls were built over it , the paper had disintegrated . ’	13	4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	3.75
MOP2	en	You can visit the village — it has a pub , beach and a shop — then retrace your steps through the woods to reach the Saints' Way .	25	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	4.0
MOP2	en	He's amongst the qualifiers for the Lancome trophy at Paris .	10	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	4.0
MOP2	en	‘ Steal for you ? ’ he answered Laura's astonished protest , ‘ I'd do time .	11	4, 1, 4, 4, 4, 4, 4, 1, 1, 4, 4, 4, 1, 4, 4, 1	3.0625
MOP2	en	The previous maximum flue length for the 10.5kW and 18kW output boilers was three metres .	15	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4	3.8
MOP2	en	Rising slowly like an automaton , she made her way over to the counter and picked up the receiver .	18	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	4.0
MOP2	en	Has he really offered you the job back ? 	8	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	4.0
MOP2	en	They were like cogs working together , fitting into place when and where they were needed .	15	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	4.0
MOP2	en	Agnes , now fully dressed , went into the hall .	8	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	4.0
MOP2	en	Supplement per person per night £135 for the first night , £105 each additional night ( minimum 2 persons ) .	15	4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	3.75
MOP2	en	You should obtain a Certificate of Posting , which is available free of charge at the counter .	16	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	4.0
MOP2	en	The modernization and industrialization of nineteenth century Britain changed the population map .	12	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4	3.8
MOP2	en	Pallister's rivals are : Steve Bruce ( Manchester United ) ; Stuart Pearce ( Nottingham Forest ; Paul McGrath ( Aston Villa ) ; Gary Lineker ( Spurs ) ; Ray Houghton ( Liverpool ) .	21	4, 4, 1, 4, 4, 4, 4, 4, 4, 1	3.4
MOP2	en	‘ This shows the company didn't learn anything from this lesson .	10	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	4.0
MOP2	en	Here we have an uninterrupted view of the prospect , and what a glorious prospect it is , stretching far away for many miles on every hand .	25	1, 4, 4, 4, 4, 4, 4, 4, 1, 4, 1, 4, 4, 4, 4, 4	3.4375
MOP2	en	Two years before , two TA soldiers met at an Army open day .	12	4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 4	3.57142857143
MOP2	en	Orthodox Judaism continues to teach an elaborate separation of the menstruating woman from contact with the men of her family .	20	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	4.0
MOP2	en	A recent architectural survey revealed problems at the 60-year-old Salutation Church in Salutation Road .	14	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	4.0
MOP2	en	The fireplace in question was set into a huge thick wall that partly divided the main room .	17	1, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 4, 4, 4, 4, 1, 4	3.47058823529
MOP2	en	It is a brave move to start afresh in a garden , and a sure test of one's design talents .	19	4, 4, 4, 4, 4, 1, 4, 1, 1, 4, 4, 4, 4, 4, 1	3.2
MOP2	en	Liverpool won early popularity as a result of Britain's military victories in the Peninsula , just as Mr Major's reputation was enhanced by the Gulf War .	25	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	4.0
MOP2	en	The EEC has banned BST until further research has been completed .	11	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	4.0
MOP2	en	This deliberate emphasis on the young people's unreliable and hurtful past relationships poses a dilemma for residential workers .	18	4, 4, 4, 4, 4, 4, 4, 4, 4, 4	4.0
MOP2	en	‘ As far as I can see we can either go for Dersingham or for the man himself .	17	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 4, 4	3.8
MOP2	en	Distinction is drawn between existence of licence and its ceasing to have effect .	13	4, 4, 1, 1, 4, 1, 4, 4, 1, 1, 4, 1, 4, 4, 4, 4	2.875
MOP2	en	Turn them into public gardens and you create an attraction instead of an eyesore .	14	4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 4, 4, 4, 4	3.8
MOP2	en	Mr Hawke last week repeated his support for the airlines recruiting new pilots overseas and re-hiring their former pilots on individual contracts .	22	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 4	3.78571428571
MOP2	en	In February , councillors refused to allow a variation of the hours .	11	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	4.0
MOP2	en	Nine schools in three Midlands LEAs , will be identified for in-depth study , following a questionnaire survey .	16	4, 4, 4, 4, 4, 4, 4, 1, 4, 1, 4, 4, 4, 4	3.57142857143
MOP2	en	It is when the claim to neutrality is seen , as it must be , as a sham that damage is done to the judicial system .	24	4, 1, 1, 4, 1, 1, 4, 1, 4, 1, 1, 4, 4	2.38461538462
MOP2	en	Some of the trees , the vegetation and the animals were mechanical creations of Mirage Enterprises .	15	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	4.0
MOP2	en	I say he because that is what I think of , though it could be they or even she .	18	4, 1, 4, 1, 1, 4, 4, 1, 4, 1, 4	2.63636363636
MOP2	en	They are scripted for NCR System 3000 , Sun , HP DECstation and IBM hosts .	13	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 1, 4, 4	3.64705882353
MOP2	en	The sequel arises from Hook's Barrie-esque determination to usurp another man's family , and from the modern man's fear of the child within himself .	23	4, 4, 4, 4, 4, 1, 4, 4, 4, 1, 4, 4, 4, 4, 4, 4, 1	3.47058823529
MOP2	en	He looked from one tired face to another .	8	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	4.0
MOP2	en	Invite the person closest to you to give you some honest feedback on the degree of diplomacy you exhibit .	19	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	4.0
MOP2	en	There is little scope and seemingly no consideration for a contract by the valuer as principal .	16	1, 4, 1, 4, 1, 4, 4, 4, 4, 1, 4, 1	2.75
MOP2	en	‘ Oh , it's not so bad , ’ Charles offered feebly .	8	4, 4, 4, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4	3.78571428571
MOP2	en	And the programme ended as it dropped onto the fire to a chorus from the rest of Alf's family of ‘ unclean , unclean ’ .	22	4, 1, 1, 4, 4, 1, 1, 1, 4	2.33333333333
MOP2	en	John Taylor was an itinerant craftsman who came from Oxford in 1839 to recast the church bells at Loughborough .	19	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	4.0
MOP2	en	‘ What are you going to do next about Tweed ? ’	9	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	4.0
MOP2	en	Be flexible , if necessary suggest that more time should be devoted to an item at a separate meeting .	18	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	4.0
MOP2	en	It was originally published by the American company Houghton Mifflin ) .	10	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4	3.78571428571
MOP2	en	For the truth is that no single agent affects our planet as much as we do .	16	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	4.0
MOP2	en	Glass exploded and shattered all around it as the storm wind and rain blasted down the corridor at them .	19	4, 4, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4	3.76923076923
MOP2	en	Lay participation in the running of the service was reduced ; in its place community health councils were created to represent the public .	22	4, 1, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 1, 4	3.35714285714
MOP2	en	The borrowers , Mr and Mrs Clothier , had a £225,000 advance on their home in Silverdale Avenue , Walton-on-Thames .	16	4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 4, 4, 4	3.8
MOP2	en	Rachel sat in tense silence beside the detestable Damian Flint .	10	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	4.0
MOP2	en	Fat couples in vacation plaids , bouncing about like toddlers in the low g and cooing over the moondirt souvenir jewellery .	20	1, 4, 4, 4, 4, 4, 4, 1, 1, 4, 1, 4, 4, 1, 1, 4, 4	2.94117647059
MOP2	en	The Presidential Council initially appeared designed to supplant the CPSU central committee politburo as the main centre of political decision making in the Soviet Union .	25	1, 4, 4, 1, 4, 4, 4, 4, 1, 4, 4, 4, 4, 1, 4	3.2
MOP2	en	The hon. Gentleman said that the proposal was half-baked .	9	1, 4, 1, 1, 1, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4	2.94117647059
MOP2	en	The transporters are designed to withstand accidents and until recently the Govenrment ruled out any possibility of a radioactive leak .	20	4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	3.82352941176
MOP2	en	I knew that there had to be a wound : she had not been drowned or strangled or poisoned .	18	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	4.0
MOP2	en	We are firmly committed to equal treatment for men and women in pensions .	13	4, 4, 4, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4	3.8
MOP2	en	The poison is seldom dangerous but anyone who has accidentally trodden on a sea-urchin while bathing knows how painful the swelling can be .	23	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	4.0
MOP2	en	Luckily for us simple folk the game plot is very straight forward .	12	4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 4, 4, 4	3.8
MOP2	en	They will report to a board headed by Sir Robert Telford , chairman of Marconi , a subsidiary of the ubiquitous GEC group .	21	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	4.0
MOP2	en	Let us take the motion of A and B to be non-relativistic , so that .	14	1, 1, 4, 1, 1, 4, 4, 4, 1, 1, 4, 1, 1, 1, 1, 1	1.9375
MOP2	en	The cessation of hostilities was agreed in principle .	8	4, 1, 1, 4, 4, 4, 1, 1, 1, 4, 4, 4, 4, 4	2.92857142857
MOP2	en	A training allowance and travelling expenses for the 16 weeks of the programme .	13	4, 4, 4, 4, 1, 4, 4, 1, 4, 4, 1, 4, 4, 1, 4, 1	3.0625
MOP2	en	Consider the different cell types , such as muscle , skin , gut , and nerve .	12	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	4.0
MOP2	en	Bridget reported that the numbers for the Easter Course were much lower than at the previous courses held at Avery Hill .	21	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	4.0
MOP2	en	Single room £4.00 per night , extra night £16.00 per night	8	4, 1, 4, 4, 4, 4, 1, 4, 4, 4, 4, 4, 4	3.53846153846
MOP2	en	( 13 ) , who similarly were unable to detect a P3A + α subunit transcript in muscle of chicken , calf or mouse , mouse thymus or torpedo electric organ .	24	4, 4, 1, 4, 4, 1, 4, 1, 1, 1, 1, 4, 4	2.61538461538
MOP2	en	‘ Because the area round Cullbridge is awfully rich in rare species .	11	1, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 1	3.25
MOP2	en	In a cold , late spring it may prove difficult to graze off the rye in time to work up a good tilth for mangolds .	24	1, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	3.6
MOP2	en	We thoroughly enjoy Dogs Today and try to pass on all the right things to do to our present scallywag , Monty , but he's not impressed .	25	4, 1, 4, 4, 4, 4, 1, 4, 1, 4, 4	3.18181818182
MOP2	en	You'll receive a distinctive personalised Club card with which you can claim you Air Miles at participating Shell Stations .	19	4, 1, 4, 4, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4	3.6
MOP2	en	‘ The idea is to make it easier and try to get a good picture of how they feel about their own health .	22	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	4.0
MOP2	en	In almost all investigations of any size , one investigator can be occupied full time taking statements during the first few days after the accident .	24	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	4.0
MOP2	en	Right now , Kendall is not back at the aristocratic Everton he knew seven years ago .	15	4, 1, 4, 4, 1, 4, 1, 4, 4, 4, 4, 4, 1, 4, 4	3.2
MOP2	en	Australia would be happy if the accord led to the reopening of the Panguna copper mine , one of the world's biggest .	21	1, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4	3.45454545455
MOP2	en	It is forecast to fall to 15% in April .	9	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4	3.8
MOP2	en	Despite net assets up 35% to £458 million at Stanhope , the city is unimpressed with the sector .	16	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 1, 4, 4, 4	3.6
MOP2	en	Because a source less abundant and less generous than this river had dried up ?	14	1, 4, 1, 4, 1, 4, 4, 4, 4, 4, 4, 4, 1	3.07692307692
MOP2	en	The C and Ku bands , 4GHz to 6GHz and 11GHz to 14GHz respectively , are now heavily used .	17	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	4.0
MOP2	en	These aspects of political choice are still important but less so now than in the past .	16	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1	3.8
MOP2	en	She made you look a bit of a fool in front of anyone else who was watching .	17	4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 4	3.75
MOP2	en	If so , they hadn't expended much on a decent script .	10	4, 4, 4, 4, 1, 4, 1, 1, 1, 1, 4, 4, 4, 4	2.92857142857
MOP2	en	What was that odd note in Nick's voice ?	8	4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4	3.8
MOP2	en	Pam and Errol have two children , aged 13 and 16 .	10	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	4.0
MOP2	en	What about learning how to change things for the better rather than merely learning to adapt to the way things are now ?	22	4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 4	3.76923076923
MOP2	en	‘ It was thought — everyone assumed — she would marry in her turn , and that would be the end of it .	19	4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 4, 4, 4, 4	3.78571428571
MOP2	en	The personnel manager studied resource management at college and joined the company as a line manager .	16	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	4.0
MOP2	en	Much now depends on how active a role the US is prepared to play to chivvy Israel along to respond to the Egyptian proposals .	24	4, 4, 1, 4, 1, 4, 4, 4, 4, 4, 1, 4, 1	3.07692307692
MOP2	en	‘ Sometimes I wonder how he passed his 0-levels , ’ Daddy said as we crawled over the cobbles and out of the village .	21	4, 1, 4, 4, 4, 4, 4, 1, 4, 4, 4, 4, 4	3.53846153846
MOP2	en	At the Houses of Parliament , the cry goes up : ‘ Burn it down . ’	12	4, 1, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	3.53846153846
MOP2	en	This is more representative of the nature of R&D projects than is the single date often given as the result of a PERT plan .	24	4, 4, 1, 4, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4	3.6
MOP2	en	These involve much more open and distance learning and the creation by photocopying and electrocopying , of ‘ customised ’ packs of materials for students .	22	1, 1, 4, 1, 1, 4, 1, 1, 1, 4, 1, 4	2.0
MOP2	en	It seemed impossible that anyone could survive in the middle of that storm of blades .	15	4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4	3.6
MOP2	en	When women were given artificial moonlight for three consecutive nights once a month , their cycles became synchronised to the lunar rhythm .	21	4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 4, 4, 4	3.78571428571
MOP2	en	Admittedly , he was not driven by the same devoutly mercenary ambitions of some of his colleagues and sought artistic satisfaction wherever possible .	22	4, 1, 4, 4, 4, 4, 1, 4, 4, 4, 4, 4	3.5
MOP2	en	With snow in plentiful supply we have a special section in this issue for those of you who want to get off the piste .	24	4, 4, 1, 4, 4, 4, 4, 4, 4, 1, 4, 1, 4	3.30769230769
MOP2	en	In other words the generalist administrator calls upon the economists , the statisticians , etc. for information but it is the generalist who is ‘ on top ’ .	24	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1	3.82352941176
MOP2	en	‘ Long enough to know my own worth , ’ Gina retorted , irritated by the sardonic gleam in his eyes .	17	4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4	3.72727272727
MOP2	en	You're afraid , both of you , that I might discover Mom isn't dead at all , aren't you ? ’	16	1, 4, 4, 4, 4, 4, 1, 4, 4, 4, 4, 4	3.5
MOP2	en	The SORP recommends the same for local authorities and gives examples of accounting policies to be commented on .	18	4, 4, 4, 4, 4, 4, 1, 4, 4, 1, 4, 4, 4	3.53846153846
MOP2	en	Having decided he must again race the tide , he began a desperate cumbersome run along the edge of the trough towards the breakwater .	23	4, 4, 4, 4, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4	3.78571428571
MOP2	en	The birds could pose a serious health risk for people who eat them in north Africa and southern Europe .	19	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	4.0
MOP2	en	After a month , the pain began to ease slightly and Lisa was able to get up to her own room with Janet's help .	23	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	4.0
MOP2	en	These problems , coupled with the Conservative government's free market philosophy , led to a move back towards more market related official rates in the early 1980s .	25	4, 4, 4, 4, 4, 4, 1, 4, 4, 4, 4, 4, 4	3.76923076923
MOP2	en	The goodwill figure in such cases can be derived from the average net profit margin per gallon , multiplied by the daily throughput .	22	1, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	3.6
MOP2	en	He also had claims to be considered a genuine all-rounder , having played many attacking innings in the lower middle order .	20	4, 1, 4, 4, 4, 4, 1, 1, 4, 1, 1, 4, 4, 1	2.71428571429
MOP2	en	It was a naturally sheltered basin , a trick of the undulating meadows along the Comer .	15	4, 4, 4, 1, 4, 4, 1, 4, 4, 4, 1, 1, 4	3.07692307692
MOP2	en	The course offers basic all round training in communication theory , particularly geared to the African context .	16	4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 4	3.72727272727
MOP2	en	Then , slowly at first , he began to prepare the little boy for this possible destiny .	15	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4	3.76923076923
MOP2	en	My German worked like a dream , like a brilliant robot you switch on and stand back and admire as it does all the hard work .	25	4, 1, 4, 1, 1, 4, 4, 4, 4, 1, 4, 4, 1, 4	2.92857142857
MOP2	en	Jess — her blunt nose coming in contact with Samson's hand as she coiled round — bit him .	16	1, 4, 4, 4, 4, 4, 1, 4, 4, 4, 4, 4	3.5
MOP2	en	A good deal gives me the feeling that I have been for a nice seven-day trip to the Bahamas . ’	19	4, 1, 4, 1, 4, 1, 1, 1, 4, 1, 4, 4, 1	2.38461538462
MOP2	en	It is excellent for skiing since lateral jumping movements can be used , the calves get well stretched and you also develop posture , balance and co-ordination .	25	4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 4, 4, 4, 4	3.78571428571
MOP2	en	The biggest area where the Renault scores is comfort and equipment .	11	4, 4, 4, 4, 4, 4, 1, 4, 4, 1, 1	3.18181818182
MOP2	en	Any earlier wheel-pit on this site could however , either have been demolished and rebuilt , or enlarged to take the new wheel .	21	4, 1, 4, 1, 4, 4, 4, 1, 1, 4, 1, 4, 4	2.84615384615
MOP2	en	Along their flanks are arrays of proprioceptors which in part act like external arteries .	14	4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 4	3.75
MOP2	en	North Harbour coach Brad Meurant said : ‘ Everybody helped their mates .	10	4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4	3.8125
MOP2	en	This year Marks and Spencer has leapt to the top slot , Shell is now second and Glaxo third .	18	4, 4, 4, 4, 4, 1, 4, 4, 4, 1, 4, 4, 1, 4	3.35714285714
