MOP	language	text	length	rating_list	mean_rating
MOP4	ru	Первый выпуск средней школы № 64 был в 1967 году  .	9	4, 2, 4, 3, 3, 4, 4, 4, 4, 4, 4	3.63636363636
MOP4	ru	После крушения самолёта Бун помогал Джеку оказывать выжившим первую помощь  .	10	4, 3, 4, 4, 4, 2, 4, 4, 4, 4	3.7
MOP4	ru	Его сын Адольф I стал первым графом Берга  .	8	4, 3, 4, 4, 2, 4, 4, 3, 4, 4, 4, 4	3.66666666667
MOP4	ru	С 2011 года — тренер по физической подготовке футбольного клуба «Атырау»  .	9	4, 4, 4, 3, 3, 4, 4, 3, 4, 4, 4, 4, 4	3.76923076923
MOP4	ru	В распоряжение правительств оставалось 100 млн драхм  , бόльшая часть которых шла на закрытие дыр бюджета  .	15	4, 4, 4, 3, 4, 4, 2, 3, 4, 4, 4, 4, 4	3.69230769231
MOP4	ru	Блок управления в таких кондиционерах преобразует переменный ток питания в постоянный и затем формирует переменный ток с необходимой частотой  .	19	4, 3, 4, 2, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4	3.71428571429
MOP4	ru	Клавишные партии в этом альбоме исполняли Ронни Джеймс Дио и Джимми Бэйн  .	12	4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4	3.92307692308
MOP4	ru	В сборной России Яковлев дебютировал 1 июля 1912 года на первой для страны Олимпиаде  , в матче  , в котором россияне сокрушительно проиграли сборной Германии 0:16  .	24	4, 2, 4, 4, 2, 4, 2, 4, 4, 4, 4, 4	3.5
MOP4	ru	30 декабря 1977 в городе Хабаровск ) — российская спортсменка  , мастер спорта международного класса  .	12	3, 3, 4, 3, 3, 3, 4, 3, 3, 3, 3, 2	3.08333333333
MOP4	ru	Когда Торибио де Могровехо был назначен архиепископом Лимы  , Франсиско де Киньнес отправился с ним в 1580 году в Новый Свет  .	20	4, 4, 4, 4, 1, 3, 4, 4, 4, 4, 3, 4, 4, 3, 4	3.6
MOP4	ru	На смену Лене пришла новая солистка — Анюта Морозова  , ранее работавшая в детской студии «Антарэкс»  .	13	4, 4, 4, 4, 2, 4, 4, 4, 4, 4, 4, 4	3.83333333333
MOP4	ru	Андреев-Бурлак : память и наследие»  , Жорес Трофимов  , «Симбирская книга»  , 1995 г  .	9	3, 3, 4, 4, 3, 2, 3, 4, 2, 4, 4, 3	3.25
MOP4	ru	С тех пор постоянно снимается в кино  , ситкомах  , сериалах  , и юмористических шоу  , таких как «Вечерний Киев»  , «Рюрики»  , «Насправді-шоу»  , «Бойцовский клуб»  , «КиС»  , «Матриархат»  .	16	4, 4, 4, 3, 4, 3, 4, 4, 4, 3, 4, 4	3.75
MOP4	ru	Бразилия потерпела поражение в конфликте по поводу территориальных претензий на Уругвай  .	11	4, 4, 3, 3, 4, 4, 4, 4, 4, 4, 3, 4	3.75
MOP4	ru	Своевременная обработка мелких травм 5 % спиртовым р-ром йода или другими дезинфицирующими препаратами  .	12	4, 4, 4, 4, 3, 4, 3, 3, 4, 4, 4, 4, 3, 4	3.71428571429
MOP4	ru	Герцог Пентьевр выбрал в невесты своему сыну принцессу Марию Терезу Луизу  , родившуюся в Италии  .	14	4, 4, 4, 4, 4, 4, 3, 4, 4, 4, 4, 4	3.91666666667
MOP4	ru	С 4-х лет начала ходить в Баодинский спортивный детский сад  , с 10-ти лет начала тренироваться при Баодинском спортивном институте  .	19	4, 2, 4, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4	3.61538461538
MOP4	ru	В 1955 году Пий XII внёс существенные изменения в службы Вербного ( Пальмового ) Воскресенья  , Пасхального Триденствия и Навечерия Пятидесятницы  .	18	4, 4, 4, 4, 1, 4, 4, 3, 4, 4, 1, 4	3.41666666667
MOP4	ru	Финал третьего сезона посмотрело более 9 ,21 млн зрителей не считая записей на DVR  .	13	4, 3, 3, 3, 4, 3, 4, 4, 4, 4, 4	3.63636363636
MOP4	ru	На лицевой стороне в центре медали размещено изображение двух рук  , одна из которых протянута к другой для спасения  .	18	4, 3, 4, 4, 3, 4, 4, 4, 4, 4, 3, 4, 4, 4	3.78571428571
MOP4	ru	По данным Федеральной службы государственной статистики  , на 2010 год количество трамвайных вагонов составляет 30 на 100 000 человек  .	18	4, 4, 4, 3, 4, 4, 4, 3, 3, 4, 4, 4	3.75
MOP4	ru	Сосновка  , Кировская область ) было построено три судна серии  , получившие наименования Баргузин-1 и Баргузин-2 Баргузин-3  .	14	4, 3, 3, 1, 4, 3, 2, 3, 3, 3, 3, 3, 3	2.92307692308
MOP4	ru	Известен  , прежде всего  , как автор акварельных пейзажей — в 1870-е гг  .	10	2, 4, 3, 3, 3, 2, 3, 4, 4, 4, 3, 3, 4	3.23076923077
MOP4	ru	 , 1828 )  , кроме исторических и географических статей содержит множество литературно-исторических и филологических исследований  .	12	4, 4, 2, 4, 4, 3, 3, 4, 4, 3, 3, 4	3.5
MOP4	ru	Любимой командой называет «Реал Мадрид»  , любимым игроком — Дэвида Бекхэма  .	8	4, 3, 4, 4, 3, 3, 2, 4, 4, 4, 4, 4, 3, 3	3.5
MOP4	ru	Умерла 9 июля 2010 года от острой сердечной недостаточности перед соревнованиями на аэродроме Днепропетровщины  , где должна была участвовать в качестве судьи  .	21	4, 3, 4, 4, 3, 4, 4, 4, 3, 4, 4, 4, 3, 4	3.71428571429
MOP4	ru	В 2003-м злой гений Штеффена принял решение перейти в супертяжелую весовую категорию  .	12	4, 4, 4, 4, 4, 4, 4, 2, 2, 4, 3, 4, 4, 4, 3	3.6
MOP4	ru	Погребальная камера  , расположенная в конце 160-метрового корридора  , первоначально использовалась в качестве четырёх саркофагов  .	13	4, 3, 3, 4, 4, 3, 4, 3, 2, 3, 4, 4, 4	3.46153846154
MOP4	ru	Более того  , численность афроамериканцев растёт за счёт внешней миграции : в страну вновь переселяется значительное количество чёрнокожих из Африки и стран Карибского бассейна  .	22	4, 4, 4, 4, 4, 2, 4, 4, 4, 4, 4, 4, 4	3.84615384615
MOP4	ru	6 марта во Львов также прибыл каштелян киевский Стефан Чарнецкий с шеститысячной дивизией  .	13	4, 4, 4, 3, 4, 3, 4, 4, 4, 4, 4	3.81818181818
MOP4	ru	Река впадает в Выгозеро  , её длина составляет 14 км  , площадь водосборного бассейна — 49 ,9 км²  .	14	2, 3, 4, 3, 3, 4, 4, 4, 3, 4, 4, 4, 3	3.46153846154
MOP4	ru	Объявила о завершении спортивной карьеры по окончании сезона 2005—2006  .	9	3, 2, 3, 3, 4, 3, 4, 3, 4, 2, 4, 4, 3	3.23076923077
MOP4	ru	После 2-го раздела Речи Посполитой ( 1793 год ) в составе Российской империи  .	11	4, 4, 3, 3, 3, 3, 3, 4, 3, 2, 4, 3, 4	3.30769230769
MOP4	ru	Согласно уставу коммуны Венеция  , принятому в 1991 году  , Венеция является столичным городом Италии  .	13	3, 2, 3, 2, 3, 2, 4, 4, 1, 2, 4, 3, 4, 3, 4	2.93333333333
MOP4	ru	Разгневанные птицы решают им отомстить и вернуть яйца обратно  .	9	4, 3, 4, 3, 4, 4, 3, 4, 4, 4, 4, 4	3.75
MOP4	ru	Фреска «Святой Симон Сток  , получающий наплечник ордена кармелитов от Девы Марии и Младенца» считается одним из шедевров Тьеполо  .	17	4, 4, 4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 3	3.84615384615
MOP4	ru	Идея теста основана на сравнении функций правдоподобия для длинной модели ( без ограничений ) и короткой модели ( с ограничениями )  .	17	4, 3, 2, 3, 4, 4, 4, 4, 3, 2, 4, 4, 4, 4, 2	3.4
MOP4	ru	С июля аналогичная компания разворачивается сотрудничавшей с немецкой разведкой ОУН и рядом других украинских эмигрантских организаций в отношении «страдающих украинцев в СССР»  .	21	4, 3, 2, 1, 4, 4, 4, 2, 4, 4, 2, 3, 1	2.92307692308
MOP4	ru	NGC 1857 ( другое обозначение — OCL 428 ) — рассеянное скопление в созвездии Возничий  .	11	4, 2, 4, 4, 4, 3, 4, 4, 3, 4, 3, 3, 4	3.53846153846
MOP4	ru	В " World of Warcraft " также присутствует секрет  , связанный с Керриган  .	10	3, 4, 4, 4, 3, 3, 3, 4, 4, 4, 3, 4	3.58333333333
MOP4	ru	В сезоне 1997/1998 Мэнинг играл на позиции центра  .	8	3, 3, 3, 3, 2, 4, 3, 4, 3, 4, 3, 4, 4	3.30769230769
MOP4	ru	Их задачей было обеспечение контроля с воздуха  , а также материальное снабжение группировки войск  .	13	4, 4, 4, 4, 4, 4, 3, 4, 4, 4, 4	3.90909090909
MOP4	ru	Согласно данным независимого проекта-исследования «Тальниковый водопад : миф или реальность  ?	8	3, 4, 4, 4, 2, 4, 2, 3, 3, 3, 3	3.18181818182
MOP4	ru	Двойное убийство совершено поздно вечером 12 июня 1994 года в бывшем доме Симпсонов  .	13	4, 4, 4, 4, 4, 4, 3, 4, 4, 3, 4, 4, 3, 4, 4	3.8
MOP4	ru	В VI Менделеевском съезде участвовало 3211 делегатов  , представлено 320 докладов  .	10	4, 3, 4, 3, 4, 3, 4, 4, 4, 4, 4, 4, 4	3.76923076923
MOP4	ru	В 1824 Испания назначила в Пуэрто-Рико нового губернатора лейтенанта-генерала Мигеля Лучано  .	11	4, 4, 4, 4, 4, 3, 3, 4, 3, 4, 3, 3, 4, 4	3.64285714286
MOP4	ru	В феврале 1941 года был призван на службу в Рабоче-крестьянскую Красную Армию  .	12	4, 4, 4, 3, 3, 4, 3, 3, 4, 4, 4, 4, 4, 4	3.71428571429
MOP4	ru	Начиная с сентябрьского номера в журнале публиковались материалы из итальянской версии молодёжного издания Max ( в рамках кобрендингового соглашения с лицензиаром )  .	20	4, 3, 4, 4, 4, 3, 3, 4, 4, 4, 4, 4	3.75
MOP4	ru	В записи участвовали Николай Арутюнов  , барабанщик Алексей Котов и Михаил Савкин ( все остальные инструменты )  .	14	4, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4	3.75
MOP4	ru	Шуберта 1844 года  , деревня называлась " Теглица " и также насчитывала 21 двор  .	11	2, 3, 2, 1, 1, 3, 2, 1, 2, 2, 2, 2, 2, 2	1.92857142857
MOP4	ru	Дворец с двумя павильонами был построен в 1764—1766 годах в стиле классицизм с элементами барокко по проекту М  .	18	4, 3, 4, 4, 4, 4, 3, 4, 4, 3, 4, 4, 4, 4, 4, 4	3.8125
MOP4	ru	Захваченная крепость в 1239 году была переименована в Балгу  .	9	4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4	3.92307692308
MOP4	ru	Из четырёх колёс переднего моста ведущими являются только внутренние  , имеющие ступицы  .	11	4, 4, 4, 4, 4, 4, 3, 4, 3, 4, 4, 3, 4	3.76923076923
MOP4	ru	Получил известность как один из исполнителей песни «По волне моей памяти» одноимённого диска композитора Давида Тухманова  .	15	4, 4, 4, 2, 3, 3, 4, 4, 4, 4, 3, 4, 4	3.61538461538
MOP4	ru	Травматический тиреоидит ( " пальпируемый тиреоидит " ) развивается в результате травмы  .	8	4, 2, 4, 4, 4, 4, 4, 2, 4, 4, 4, 4, 4	3.69230769231
MOP4	ru	Медно-жёлтый фон означает большие залежи медной руды ( особенно в виде халькопирита  , который жёлтого цвета )  .	14	4, 4, 2, 4, 3, 3, 3, 4, 4, 4, 4, 4	3.58333333333
MOP4	ru	В настоящее время является главным тренером английского клуба «Моркам»  , выступающего во Второй Футбольной лиге  .	13	4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4	3.90909090909
MOP4	ru	После расширения улицы в начале 2000-х годов по яру был запущен троллейбусный маршрут № 40  , и на его правой стороне сооружена горно-лыжная трасса «Протасов яр» с подъёмником  .	25	4, 4, 4, 3, 4, 4, 3, 4, 4, 2, 4, 4, 4, 3	3.64285714286
MOP4	ru	В последующие несколько десятилетий храм претерпел ряд перестроек  .	8	4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 4	3.90909090909
MOP4	ru	От овец сокольской породы получают 55-60 % серых и 40-45 % черных смушек со структурой покрытия преимущественно «боб»  , «валёк» и «кольцо»  .	16	3, 4, 4, 2, 3, 2, 3, 4, 3, 4, 4, 2, 4, 3	3.21428571429
MOP4	ru	В этом случае до четырёх инструкций могло находиться в обработке единовременно  , позволяя процессору выглядеть в четыре раза быстрее  .	18	2, 4, 3, 3, 3, 3, 1, 3, 3, 2, 4	2.81818181818
MOP4	ru	Таким образом  , оказывая сопротивление силам выпучивания почвы  , избегая проседания и перекоса здания  .	12	3, 3, 3, 2, 3, 2, 3, 3, 2, 2, 3, 2	2.58333333333
MOP4	ru	Движущей силой и основателем раннего движения святых последних дней были Джозеф Смит-младший и  , в меньшей степени  , в течение первых двух лет — Оливер Каудери  .	23	4, 4, 3, 2, 4, 3, 3, 3, 3, 4, 3, 4, 4, 4, 2	3.33333333333
MOP4	ru	теорему Такенса ) : Здесь formula_8 — временной ряд  , formula_9 — размерность вложения  , а formula_10 — временная задержка  .	13	1, 4, 3, 1, 3, 1, 2, 2, 3, 1, 3, 3, 2	2.23076923077
MOP4	ru	В 1991 году польский радиоастроном Александр Вольщан  , изучая открытый им в 1990 году в обсерватории Аресибо пульсар PSR 1257+12  , заметил периодическое изменение частоты прихода импульсов  .	25	4, 3, 4, 4, 2, 4, 4, 3, 4, 4, 4, 4, 4, 4	3.71428571429
MOP4	ru	Его останки были перевезены в Петербург  , где Дибич был похоронен на Волковском лютеранском кладбище  .	14	4, 2, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 4, 4, 4	3.8125
MOP4	ru	Перед началом сезона 2010 года Альберт Никольский перешёл в «Гулбене»  , с которым занял 1-е место в Первой лиге Латвии и вышел в Высшую лигу  .	23	4, 4, 4, 2, 4, 4, 3, 4, 4, 4, 4	3.72727272727
MOP4	ru	)  , к которой скептически относились многие современники  , оказалась весьма плодотворной  .	9	4, 4, 3, 2, 3, 4, 3, 3, 3, 3, 4, 2, 2	3.07692307692
MOP4	ru	В районе Летней Поперечной до сих пор сохранились два больших вулканических цирка  , которые  , по всей видимости  , являются останками кратера единого  , большого вулкана  .	22	4, 4, 3, 4, 3, 3, 3, 4, 2, 4, 4, 4	3.5
MOP4	ru	Для ремонта подвижного состава железной дороги к 1868 году были созданы ремонтные мастерские  .	13	4, 4, 4, 4, 4, 4, 3, 4, 3, 4, 4, 4, 4	3.84615384615
MOP4	ru	9 августа князь Прозоровский умер  , и начальство над армией перешло к Багратиону  .	12	4, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	3.85714285714
MOP4	ru	Дальнейшая задача состоит в том  , чтобы руду переработать — отделить полезные минералы от пустой породы и получить химические концентраты урана  .	19	4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 3, 4, 4	3.85714285714
MOP4	ru	9 мая 2005 года Konami подала судебный иск о нарушении авторских прав против компании Roxor Games  , занимающейся производством серии музыкальных игр In the Groove  .	24	4, 4, 4, 4, 2, 4, 4, 4, 4, 3, 4, 4, 4	3.76923076923
MOP4	ru	Устье реки находится в 216 км по левому берегу реки Туй  .	11	4, 3, 3, 3, 4, 3, 4, 4, 4, 4, 4, 4	3.66666666667
MOP4	ru	Сцены с ирбисом присутствуют в ряде документальных фильмов компании BBC : «Планета Земля»  , «Величайшие явления природы»  .	13	4, 3, 4, 4, 3, 3, 4, 2, 4, 4, 4, 3, 4, 4	3.57142857143
MOP4	ru	" 1 матч Суперкубка Англии в этой таблице не учтен  .	9	4, 4, 3, 4, 3, 4, 4, 3, 4, 4, 4	3.72727272727
MOP4	ru	Когда башкирка идёт за водой  , месяц берёт девушку-красавицу к себе в жены  , и с тех пор она стоит там с коромыслом и ведрами  .	23	4, 3, 4, 4, 2, 3, 4, 4, 4, 4, 3, 2, 4, 4, 2	3.4
MOP4	ru	С 2007 года группа входила в состав лейбла «Phlatline» ( российское представительство крупного немецкого лейбла )  .	13	4, 4, 4, 4, 4, 3, 4, 4, 2, 4, 4, 4	3.75
MOP4	ru	Исход сражения  , учитывая абсолютное превосходство итальянцев по боевой мощи  , был практически предопределён заранее  .	13	4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4	3.90909090909
MOP4	ru	В 1784 году полностью разорвал отношения с женой  .	8	4, 4, 3, 3, 4, 4, 4, 2, 4, 4, 4, 4	3.66666666667
MOP4	ru	В 2001 году немецкие строители доказали  , что они не только в состоянии строить суда  , но и буровые платформы  .	18	4, 3, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 4	3.84615384615
MOP4	ru	В отличие от США  , в Великобритании альбом вышел на одном диске ( по десять песен на каждой стороне )  .	17	4, 2, 4, 3, 4, 4, 4, 4, 4, 4	3.7
MOP4	ru	В конце декабря 1942 года Стрепухов заболел и был направлен на лечение  , командиром дивизии 1 января 1943 года был назначен полковник В  .	22	4, 3, 3, 4, 3, 4, 3, 2, 4, 4, 4, 4, 4, 4	3.57142857143
MOP4	ru	Специальные системы обеспечивают надежный отвод тепла от реакторов даже при полной потере станцией электроснабжения с учетом возможных отказов оборудования  .	19	4, 4, 4, 4, 4, 2, 4, 4, 3, 4, 4	3.72727272727
MOP4	ru	В августе — сентябре 1941 года войска фронта остановили врага  , предпринимавшего попытки завладения Заполярьем  , и вынудили его перейти к обороне  .	19	3, 3, 4, 3, 3, 4, 3, 4, 4, 4, 3, 4, 3	3.46153846154
MOP4	zh	Фоторамки и ребенок поза украшения , несомненно, напоминают хранится в Лувре " Maesta " Чимабуэ .	12	2, 2, 3, 1, 1, 1, 1, 4, 1, 2, 1	1.72727272727
MOP4	zh	После демобилизации он вернулся к изучению , в 1949 году , окончил спортивный студии профессора	13	1, 3, 1, 1, 2, 1, 2, 3, 2, 2, 3, 3, 2	2.0
MOP4	zh	Историки и социологи отмечают, что распространенность науки " несколько независимых открытие. "	10	2, 2, 2, 4, 3, 2, 2, 2, 1, 3	2.3
MOP4	zh	Валентин очень сильно привержены своей исследовательской могиле , где в 1973 году , он был две пещеры , которые содержат открывает уникальный рок .	20	1, 2, 4, 1, 3, 1, 2, 4, 1, 1, 1, 1, 1, 2	1.78571428571
MOP4	zh	Верховный Совет Украинской Советской Социалистической Республики ( ) - высшим органом государственной власти и единственным законодательным органом Украинской Советской Социалистической Республики .	18	2, 3, 4, 3, 3, 4, 3, 3, 4, 2	3.1
MOP4	zh	Послы , посланные эрцгерцога Указом 344 Востоке в апреле достигла Антиохию .	10	2, 3, 2, 2, 3, 2, 1, 1, 3, 2, 2, 3, 2, 3	2.21428571429
MOP4	zh	Белая армия против большевиков в рамках борьбы , в общей сложности 1196 Корпус 446 выпускников приняли участие в совещании .	18	2, 2, 1, 1, 2, 1, 3, 1, 2, 2, 2	1.72727272727
MOP4	zh	Год спустя , команда напомнить себе , чтобы написать второй студийный альбом , моя дорогая , я самодельные .	14	2, 1, 2, 2, 2, 2, 1, 2, 3, 1, 3	1.90909090909
MOP4	zh	Он был инженером , и с начала Второй мировой войны, он присоединился к армии Соединенных Штатов , и участвовал в итальянской кампании .	20	4, 4, 4, 3, 4, 3, 1, 4, 3, 4, 4	3.45454545455
MOP4	zh	Соглашение предусматривает разделение нефтяных доходов , а также дальнейшей интеграции восточной части Tri-State ( Красное море , Кассалы и Гедареф ) к административной единицы .	20	3, 3, 3, 3, 3, 2, 3, 2, 3, 3, 2, 3, 3	2.76923076923
MOP4	zh	Подавление субстрат , - когда две молекулы связываются с субстратом фермента , тем самым предотвращая образование продуктов специального случая матче подавленной .	18	2, 3, 3, 1, 2, 1, 1, 3, 1, 3, 2, 3, 4	2.23076923077
MOP4	zh	Отображается после самого клипа Смоки Робинсон , рассказал эту версию песни .	10	2, 1, 4, 1, 4, 3, 2, 1, 1, 2, 2, 1	2.0
MOP4	zh	В 1938 году он стал секретарем в Триесте DUV Генерального секретаря с августа 1940 года по ноябрь 1941 DUV .	19	2, 2, 2, 3, 3, 1, 2, 3, 2, 3, 3, 2, 3, 3	2.42857142857
MOP4	zh	Со временем , союзники были готовы согласиться пожертвовать корабль снабжения , а не деньги .	12	3, 4, 2, 3, 3, 3, 3, 1, 3, 3, 4, 4, 4	3.07692307692
MOP4	zh	Чемпион мира Маркус О'Салливан начал с победы - Кэмпбелл с 10 очками : 4 .	12	3, 3, 2, 3, 4, 1, 2, 3, 3, 3, 3, 3, 3, 2	2.71428571429
MOP4	zh	Квантунская армия также имеет биологическое оружие для использования против советских войск в подготовке (см .	13	3, 3, 3, 3, 3, 3, 3, 4, 3, 4, 3	3.18181818182
MOP4	zh	1822 , продажи недвижимости в горнодобывающей Клайв Шерил Лу Бирма Нарышкин , который в соответствии с .	14	2, 2, 1, 1, 3, 1, 1, 2, 3, 1, 2, 1, 2	1.69230769231
MOP4	zh	Июня 2003 года третий бой между Гатти и Уорд .	9	2, 2, 3, 3, 3, 2, 3, 3, 3, 2, 4, 4	2.83333333333
MOP4	zh	Согласно Сефевидов династии империи произвел огромное завод ковровое покрытие .	9	2, 4, 1, 3, 1, 1, 1, 3, 1, 4, 1, 2, 1, 1, 1	1.8
MOP4	zh	Toyota Mark II использует имя в течение многих десятилетий , первоначально использовался в качестве имени частиToyota Corona Mark II .	18	2, 3, 2, 4, 3, 2, 3, 1, 2, 2, 3, 4	2.58333333333
MOP4	zh	Расположены попарно - Телефон медной паре ( линии ) от УАТС в СМТ , развелись два номера ( " рука " ) , чтобы пойти .	16	1, 4, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 2, 1	1.42857142857
MOP4	zh	Первая проблема заключается в том, что средняя школа № 64 в 1967 году .	12	2, 2, 3, 4, 1, 3, 2, 3, 2, 2, 1, 2, 2, 2, 1	2.13333333333
MOP4	zh	После аварии , Джек Бун помог обеспечить выживших первой помощи .	9	2, 4, 2, 3, 3, 2, 2, 2, 4, 2, 3, 3, 3, 1	2.57142857143
MOP4	zh	Будьте первым и был в состоянии арестовать преступников по радио .	10	2, 2, 1, 1, 3, 2, 1, 3, 1, 1, 1, 4	1.83333333333
MOP4	zh	Предлагаемый для обсуждения алфавит вариант « Inalif » отвечает следующим требованиям : « Inalif » в качестве оператора для облегчения общего апостроф " (например , заметки , " золь " " ) .	19	2, 2, 3, 1, 2, 1, 1, 1, 2, 3, 3, 1, 2	1.84615384615
MOP4	zh	Правительство было миллион драхм , большинство из которых пошли в последние несколько отверстий бюджета .	13	2, 4, 1, 2, 1, 1, 3, 2, 1, 1, 1, 3	1.83333333333
MOP4	zh	В река прорезает хребта Кускоквима вниз с видом на огромный аллювиальную равнину , расположенную в южной рот Юкон .	17	2, 4, 1, 2, 3, 1, 1, 1, 3, 2, 2, 2	2.0
MOP4	zh	ç 1600年4 18 - брат Троицы , членом , а позже стал одним из материка сделать ( миссию в определенной области , ответственные лица) .	19	1, 3, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1	1.30769230769
MOP4	zh	Первый высокой четкости России трансляцию 27 апреля 2007 .	8	2, 3, 1, 3, 2, 1, 2, 2, 1, 2	1.9
MOP4	zh	Яковлев представил вРоссии государственный проиграл 1 июля 1912 команда в стране в первом 0:16 России разгромил немецких первая Олимпиада , в игре .	21	1, 2, 1, 2, 1, 1, 1, 1, 1, 4, 1, 2, 1	1.46153846154
MOP4	zh	С тех пор по-прежнему в кино , драмы , сериалы и викторины шоу, таких как "Вечерний Киев " , " Рюрик " , " Naspravdі Показать ", " Бой ", " ключ Club " , " матриархат " .	21	2, 3, 2, 2, 2, 2, 2, 1, 1, 3, 2, 2, 3, 3, 2	2.13333333333
MOP4	zh	Krioapplikatory большой площади для уничтожения биологических тканей , так как они находятся в контакте с поверхностью объекта должны быть заморожены , и имеет относительно большой размер .	24	1, 3, 2, 1, 2, 1, 2, 3, 3, 1, 1, 3, 2, 3	2.0
MOP4	zh	Еще один крупный проект является работник Minilisa дом , ЗИЛ Велозаводская улица ( 1936-1937 ) .	12	2, 4, 1, 2, 2, 3, 2, 3, 3, 1, 1, 2, 4, 2, 2	2.26666666667
MOP4	zh	1927-1931 - был открыт в Tavolzhanskiy мощным слоем соляных озер , и ввел в экономику .	13	2, 2, 1, 1, 1, 4, 2, 1, 1, 2	1.7
MOP4	zh	Рано утром , он создал свой собственный народ можете заказать на поле боя , изменить его .	14	1, 3, 1, 1, 1, 1, 3, 3, 1, 3, 1, 1, 1, 1, 3, 2	1.6875
MOP4	zh	Певец выиграл эту песню в Венгрии « Szerelem , Мирт múlsz в первую очередь ?	12	2, 2, 1, 1, 3, 2, 1, 2, 3, 1, 2, 2, 1	1.76923076923
MOP4	zh	Где M1 филиал - - Route 10 истарая часть M0 находится в 18 км , запланировано на будущее , точная дата пока не объявлена .	20	2, 3, 1, 2, 1, 1, 3, 2, 2, 1, 1, 2	1.75
