MOP	language	text	length	rating_list	mean_rating
MOP2	adger-bad	The weather rained.	3	1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1	1.15789473684
MOP2	adger-bad	Elliot quickly may free the animals.	6	1, 4, 1, 1, 1, 1, 1, 1, 1, 1, 4, 1, 1, 1, 1, 1, 1, 1, 1	1.31578947368
MOP2	adger-bad	Who did that Peter loved seem to be known by everyone?	11	1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1	1.0
MOP2	adger-bad	George seek may Isabelle.	4	1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1	1.0
MOP2	adger-bad	Jason didn’t arrived.	3	1, 1, 1, 1, 1, 1, 1, 1, 4, 4, 1, 1, 4, 1, 1, 1, 1, 1, 1, 1	1.45
MOP2	adger-bad	There were killed three men by the assassin.	8	1, 1, 1, 4, 1, 1, 1, 1, 1, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1	1.3
MOP2	adger-bad	The bear snuffleds.	3	1, 1, 1, 1, 1, 1, 1, 4, 1, 4, 1, 1, 1, 1, 4, 1, 1, 1	1.5
MOP2	adger-bad	Jason wondered whether that the potion was ready.	8	1, 1, 4, 1, 1, 4, 4, 4, 1, 1, 4, 1, 1, 4, 1, 1, 4, 4, 1	2.26315789474
MOP2	adger-bad	Who did Anna introduce who to?	6	4, 4, 4, 4, 1, 4, 1, 1, 1, 4, 4, 1, 4, 4, 1, 1, 1, 1, 1	2.42105263158
MOP2	adger-bad	Frantically at, Jerry danced extremely the club.	7	1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1	1.0
MOP2	adger-bad	I believed she is pregnant.	5	1, 1, 4, 4, 4, 4, 1, 4, 1, 4, 1, 4, 1, 4, 1, 1, 1, 4, 4, 1	2.5
MOP2	adger-bad	I believed she may be pregnant.	6	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 4, 4, 4, 4	3.85
MOP2	adger-bad	She tried to may leave.	5	1, 1, 1, 1, 1, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1	1.15789473684
MOP2	adger-bad	What George does is may seek Isabelle.	7	1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1	1.0
MOP2	adger-bad	The pigs grunts.	3	1, 1, 4, 1, 1, 1, 1, 1, 4, 1, 4, 4, 1, 4, 4, 4, 4, 1, 4	2.42105263158
MOP2	adger-bad	Joe must should leave for work on time.	8	1, 1, 1, 4, 1, 1, 1, 1, 4, 1, 4, 1, 1, 1, 1, 1, 1, 1, 1	1.47368421053
MOP2	adger-bad	Evan’s the idea is brilliant.	5	4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 1, 4, 1	1.45
MOP2	adger-bad	The Evan’s idea is brilliant.	5	1, 4, 1, 4, 1, 4, 1, 1, 4, 1, 1, 1, 1, 1, 1, 1, 1, 4, 4	1.94736842105
MOP2	adger-bad	Garry failed often calculus exams.	5	1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 1, 1, 1, 1, 4, 1, 1, 1, 1	1.3
MOP2	adger-bad	Who did you ask who poisoned?	6	1, 1, 4, 1, 1, 1, 1, 1, 1, 1, 4, 1, 1, 1, 1, 1, 1, 4, 1	1.47368421053
MOP2	adger-bad	The this man needs a taxi.	6	1, 1, 1, 1, 1, 1, 1, 1, 4, 4, 1, 1, 1, 1, 1, 4, 1, 1	1.5
MOP2	adger-bad	She tried to do leave.	5	1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1	1.0
MOP2	adger-bad	Peter is the old pigs.	5	1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 1	1.15789473684
MOP2	adger-bad	There was he in the garden.	6	1, 4, 4, 4, 4, 1, 1, 1, 1, 1, 4, 1, 1, 4, 1, 4, 4, 1, 1	2.26315789474
MOP2	adger-bad	Laura tried the babysitter to bathe her children.	8	1, 4, 1, 1, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1	1.33333333333
MOP2	adger-bad	Peter is those pigs.	4	1, 1, 1, 1, 1, 1, 1, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1	1.15
MOP2	adger-bad	The clothes were stole.	4	1, 1, 1, 1, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1	1.15
MOP2	adger-bad	Jason is having argued with Noel.	6	1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1	1.0
MOP2	adger-bad	Letters the are on the table.	6	1, 4, 1, 4, 1, 4, 1, 4, 4, 1, 1, 1, 4, 1, 4, 1, 1, 4, 1	2.26315789474
MOP2	adger-bad	The wedding was beautiful was claimed that by everyone.	9	1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1	1.0
MOP2	adger-bad	The pig grunt.	3	1, 4, 1, 1, 1, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1	1.33333333333
MOP2	adger-bad	Where place are you living?	5	1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 1, 1, 1, 1, 1, 1, 1	1.16666666667
MOP2	adger-bad	What did Peter listen to Darren’s speech about?	8	1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 1, 1, 1, 1, 1	1.15789473684
MOP2	adger-bad	Brian intended for he to learn magic.	7	1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 1, 1, 1	1.15
MOP2	adger-bad	Brian intended for to learn magic.	6	1, 1, 1, 1, 1, 1, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1	1.15789473684
MOP2	adger-bad	House the old collapsed.	4	1, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1	1.15789473684
MOP2	adger-good	I’d planned to have finished, and finished I have.	9	4, 1, 4, 4, 1, 4, 4, 1, 1, 1, 4, 1, 4, 1, 1, 4, 4, 1, 4	2.57894736842
MOP2	adger-good	She tried to leave.	4	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	4.0
MOP2	adger-good	There arrived a new actor on the set.	8	4, 1, 4, 1, 4, 1, 4, 4, 4, 1, 1, 1, 1, 4, 4, 1, 4, 1, 4, 1	2.5
MOP2	adger-good	Casey wanted to sleep and Marcy tried to as well.	10	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	4.0
MOP2	adger-good	I worry if the lawyer forgets his briefcase at the office.	11	4, 4, 1, 1, 4, 4, 4, 1, 1, 4, 4, 4, 4, 4, 1, 4, 4, 4	3.16666666667
MOP2	adger-good	Three men were killed by the assassin.	7	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	4.0
MOP2	adger-good	No one expected to win.	5	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4	3.84210526316
MOP2	adger-good	Genie chanted that she was tired.	6	4, 1, 1, 4, 4, 4, 4, 1, 1, 4, 1, 4, 4, 4, 4, 4, 1, 4, 4	3.05263157895
MOP2	adger-good	I might have been eating dinner.	6	4, 4, 4, 1, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	3.68421052632
MOP2	adger-good	I wondered who Nancy poisoned.	5	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	4.0
MOP2	adger-good	Melissa seems to be happy.	5	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	4.0
MOP2	adger-good	The pigs grunt.	3	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	4.0
MOP2	adger-good	What Brian intended was for him to learn magic.	9	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 4, 4, 4	3.85
MOP2	adger-good	Humans love to eat the old pigs.	7	4, 4, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	3.8125
MOP2	adger-good	It rained.	2	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	4.0
MOP2	adger-good	Ryan has never flown an airplane.	6	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	4.0
MOP2	adger-good	George may seek Isabelle.	4	4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	3.84210526316
MOP2	adger-good	There seems to be a man in the garden.	9	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	4.0
MOP2	adger-good	Brian intended for him to learn magic.	7	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1	3.84210526316
MOP2	adger-good	I worried after the lawyer forgot his briefcase at the office.	11	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	4.0
MOP2	adger-good	That Peter loved Amber was obvious.	6	4, 4, 4, 1, 4, 1, 1, 1, 4, 4, 4, 1, 4, 4, 4, 4, 1, 4, 4, 4	3.1
MOP2	adger-good	The clothes were stolen.	4	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	4.0
MOP2	adger-good	This man needs a taxi.	5	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	4.0
MOP2	adger-good	Ryan did not fly the airplane.	6	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	4.0
MOP2	adger-good	What Jason wondered was whether the potion was ready.	9	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	4.0
MOP2	adger-good	Benjamin gave it to Lee.	5	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	4.0
MOP2	adger-good	I wondered if we could leave early.	7	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	4.0
MOP2	adger-good	I worried because the lawyer forgot his briefcase at the office.	11	4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 4, 4, 4	3.66666666667
MOP2	adger-good	The man I saw left.	5	4, 4, 1, 4, 4, 4, 4, 1, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4	3.55
MOP2	adger-good	We all thought him to be unhappy.	7	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	4.0
MOP2	adger-good	Who poisoned who?	3	4, 4, 4, 4, 4, 4, 1, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1	3.55
MOP2	adger-good	A program about Elephants is on channel 4 tonight.	9	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	4.0
MOP2	adger-good	Owners of pigs love to eat truffles.	7	4, 4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4	3.83333333333
MOP2	adger-good	I shaved myself.	3	4, 4, 4, 4, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	3.84210526316
MOP2	adger-good	That Peter loved Amber seemed to be known by everyone.	10	1, 4, 1, 4, 4, 4, 4, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4	3.52631578947
MOP2	adger-good	Most horses have been domesticated.	5	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	4.0
MOP2	adger-good	She has kissed her.	4	4, 4, 4, 1, 4, 4, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	3.68421052632
MOP2	adger-good	Who did Nancy poison?	4	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	4.0
MOP2	adger-good	A book of mine is on the desk.	8	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1	3.83333333333
MOP2	adger-good	The thief ran.	3	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	4.0
MOP2	adger-good	Humans love to eat some happy pigs which can fly.	10	1, 4, 1, 1, 1, 1, 1, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1	1.3
MOP2	adger-good	Benjamin said he would run away and run away he will.	11	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 1	3.84210526316
MOP2	adger-good	That Jason had arrived annoyed Mandy.	6	4, 4, 1, 1, 4, 1, 4, 4, 1, 4, 4, 4, 4, 4, 1, 1, 4, 1	2.83333333333
MOP2	adger-good	Laura tried to bathe her children.	6	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	4.0
MOP2	adger-good	Which poem did Harry recite ?	5	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	4.0
MOP2	adger-good	It seems that Melissa is happy.	6	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	4.0
MOP2	adger-good	Elliot could quickly have freed the animals.	7	4, 4, 4, 4, 4, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	3.84210526316
MOP2	adger-good	At the club, Jerry danced extremely frantically.	7	4, 4, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	3.84210526316
MOP2	adger-good	Evan’s idea is brilliant.	4	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	4.0
MOP2	adger-good	The horses had all escaped.	5	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	4.0
MOP4	adger-bad	There was him in the garden.	6	2, 2, 1, 2, 3, 2, 2, 1, 1, 2, 3, 2, 1, 3, 2, 1, 1, 1, 2, 2	1.8
MOP4	adger-bad	The man I saw shaved myself.	6	1, 2, 3, 1, 1, 2, 1, 1, 2, 1, 1, 1, 2, 1, 2, 2, 1, 1, 4, 1	1.55
MOP4	adger-bad	He analysis her was flawed.	5	1, 2, 4, 1, 4, 1, 1, 1, 4, 1, 1, 1, 1, 1, 1, 3, 3, 2, 1	1.78947368421
MOP4	adger-bad	Danced extremely, Jerry frantically at the club.	7	2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1	1.05
MOP4	adger-bad	She tried to left.	4	1, 1, 2, 1, 3, 1, 1, 2, 1, 2, 2, 1, 1, 1, 1, 1, 2, 1, 2	1.42105263158
MOP4	adger-bad	I’d planned to have finished, and have finished I did.	10	1, 2, 2, 1, 2, 2, 2, 2, 2, 2, 3, 3, 3, 2, 3, 1, 2, 4, 2	2.15789473684
MOP4	adger-bad	The scissors is lost.	4	2, 3, 1, 3, 1, 1, 2, 2, 1, 3, 2, 1, 1, 1, 1, 3, 2, 4, 2, 3	1.95
MOP4	adger-bad	A book of my is on the desk.	8	1, 3, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 4, 1, 2, 1, 1, 3, 1	1.5
MOP4	adger-bad	I wondered who did Nancy poison.	6	2, 4, 2, 3, 3, 4, 3, 1, 2, 3, 3, 1, 3, 2, 3, 1, 2, 1, 3, 2	2.4
MOP4	adger-bad	What do you worry if the lawyer forgets at the office?	11	2, 3, 2, 1, 1, 1, 1, 2, 2, 2, 2, 1, 2, 1, 1, 3, 1, 3, 3, 2	1.8
MOP4	adger-bad	For to do that would be a mistake.	8	2, 4, 1, 3, 4, 3, 2, 4, 1, 3, 1, 4, 3, 1, 4, 2, 3, 3, 4, 4	2.8
MOP4	adger-bad	Who did who poison?	4	2, 2, 2, 2, 3, 1, 2, 1, 3, 2, 2, 2, 1, 2, 3, 4, 3, 3, 2, 4	2.3
MOP4	adger-bad	Which the poem did Harry recite ?	6	1, 2, 2, 1, 4, 4, 4, 2, 1, 4, 1, 4, 2, 1, 2, 1, 3, 4, 1, 1	2.25
MOP4	adger-bad	Owners of a pig loves to eat truffles.	8	2, 2, 2, 2, 3, 2, 1, 3, 2, 2, 3, 2, 2, 2, 1, 1, 3, 2, 2, 2	2.05
MOP4	adger-bad	The weather rained.	3	2, 2, 3, 2, 1, 2, 3, 2, 4, 2, 1, 1, 3, 2, 2, 2, 2, 1, 2, 1	2.0
MOP4	adger-bad	Elliot quickly may free the animals.	6	3, 3, 3, 4, 2, 2, 1, 1, 2, 3, 3, 1, 2, 2, 1, 3, 2, 3, 2, 3	2.3
MOP4	adger-bad	Who did that Peter loved seem to be known by everyone?	11	2, 2, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 2, 1	1.35
MOP4	adger-bad	George seek may Isabelle.	4	1, 1, 3, 1, 1, 2, 4, 1, 1, 4, 1, 1, 1, 1, 1, 2, 2, 1, 4, 1	1.7
MOP4	adger-bad	Jason didn’t arrived.	3	1, 2, 4, 2, 2, 2, 2, 1, 4, 1, 1, 4, 1, 4, 1, 1, 3, 2, 4, 1	2.15
MOP4	adger-bad	There were killed three men by the assassin.	8	4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 2, 1, 3, 4, 2	1.65
MOP4	adger-bad	The bear snuffleds.	3	1, 2, 1, 2, 1, 1, 2, 1, 1, 2, 2, 1, 1, 2, 1, 1, 2, 1, 2, 2	1.45
MOP4	adger-bad	Jason wondered whether that the potion was ready.	8	1, 2, 2, 4, 1, 4, 2, 4, 4, 2, 3, 1, 2, 3, 4, 4, 3, 3, 2, 3	2.7
MOP4	adger-bad	Who did Anna introduce who to?	6	3, 3, 2, 3, 2, 4, 2, 2, 2, 3, 2, 2, 3, 1, 2, 2, 3, 4, 3, 2	2.5
MOP4	adger-bad	Frantically at, Jerry danced extremely the club.	7	2, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 3, 1, 1, 1, 1, 1	1.35
MOP4	adger-bad	I believed she is pregnant.	5	4, 4, 2, 4, 4, 2, 2, 3, 2, 3, 2, 2, 4, 3, 2, 1, 3, 4, 2	2.78947368421
MOP4	adger-bad	I believed she may be pregnant.	6	4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 2	3.78947368421
MOP4	adger-bad	She tried to may leave.	5	1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 3, 1, 1, 1, 1, 1, 3, 2, 2, 1	1.35
MOP4	adger-bad	What George does is may seek Isabelle.	7	1, 2, 2, 1, 1, 1, 1, 2, 2, 2, 1, 2, 1, 1, 1, 1, 2, 2, 1	1.42105263158
MOP4	adger-bad	The pigs grunts.	3	2, 4, 2, 4, 4, 1, 4, 3, 4, 1, 3, 2, 4, 2, 2, 1, 4, 2, 3	2.73684210526
MOP4	adger-bad	Joe must should leave for work on time.	8	2, 1, 2, 2, 1, 1, 1, 1, 4, 2, 1, 2, 1, 1, 2, 3, 3, 3, 1, 2	1.8
MOP4	adger-bad	Evan’s the idea is brilliant.	5	1, 1, 1, 1, 2, 1, 4, 4, 3, 1, 2, 1, 1, 1, 2, 1, 3, 1, 1, 2	1.7
MOP4	adger-bad	The Evan’s idea is brilliant.	5	2, 1, 3, 2, 2, 1, 1, 2, 3, 2, 2, 1, 3, 3, 1, 1, 3, 4, 2, 1	2.0
MOP4	adger-bad	Garry failed often calculus exams.	5	2, 2, 2, 2, 4, 2, 1, 2, 2, 2, 3, 1, 2, 2, 2, 4, 2, 3, 4, 1	2.25
MOP4	adger-bad	Who did you ask who poisoned?	6	1, 2, 1, 1, 1, 2, 1, 2, 2, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2	1.5
MOP4	adger-bad	The this man needs a taxi.	6	4, 2, 2, 4, 1, 1, 1, 3, 4, 1, 4, 1, 1, 3, 1, 1, 3, 2, 2, 1	2.1
MOP4	adger-bad	She tried to do leave.	5	2, 2, 2, 1, 1, 4, 1, 1, 3, 2, 4, 1, 1, 1, 1, 1, 2, 2, 3, 2	1.85
MOP4	adger-bad	Peter is the old pigs.	5	2, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 1, 1	1.3
MOP4	adger-bad	There was he in the garden.	6	4, 2, 2, 1, 3, 1, 1, 2, 2, 3, 1, 4, 1, 2, 3, 2, 3, 2, 4, 1	2.2
MOP4	adger-bad	Laura tried the babysitter to bathe her children.	8	1, 1, 3, 1, 3, 1, 1, 1, 1, 1, 1, 1, 2, 3, 2, 1, 2, 1, 1, 2	1.5
MOP4	adger-bad	Peter is those pigs.	4	1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 1, 1, 2, 2, 1, 2	1.45
MOP4	adger-bad	The clothes were stole.	4	2, 2, 3, 2, 2, 2, 1, 1, 2, 2, 3, 2, 1, 2, 3, 1, 1, 2, 3, 2	1.95
MOP4	adger-bad	Jason is having argued with Noel.	6	2, 2, 1, 2, 2, 1, 2, 2, 2, 1, 2, 1, 1, 1, 2, 2, 2, 3, 2, 1	1.7
MOP4	adger-bad	Letters the are on the table.	6	1, 1, 4, 3, 1, 1, 1, 4, 1, 2, 1, 2, 4, 1, 2, 1, 1, 3, 2, 1	1.85
MOP4	adger-bad	The wedding was beautiful was claimed that by everyone.	9	1, 1, 1, 2, 1, 1, 1, 2, 2, 1, 2, 1, 2, 1, 1, 1, 1, 3, 1, 1	1.35
MOP4	adger-bad	The pig grunt.	3	2, 2, 2, 1, 1, 2, 1, 2, 2, 2, 2, 2, 2, 2, 1, 2, 3, 3, 3, 2	1.95
MOP4	adger-bad	Where place are you living?	5	2, 2, 1, 1, 2, 1, 1, 1, 1, 3, 2, 2, 1, 2, 2, 1, 3, 2, 1	1.63157894737
MOP4	adger-bad	What did Peter listen to Darren’s speech about?	8	3, 3, 2, 3, 4, 3, 2, 2, 2, 2, 3, 2, 1, 1, 2, 1, 2, 1, 2	2.15789473684
MOP4	adger-bad	Brian intended for he to learn magic.	7	2, 2, 1, 3, 1, 1, 3, 1, 2, 2, 2, 2, 1, 1, 1, 1, 2, 3, 2, 2	1.75
MOP4	adger-bad	Brian intended for to learn magic.	6	1, 1, 3, 1, 1, 2, 1, 2, 1, 3, 1, 2, 2, 2, 1, 1, 2, 2, 1, 2	1.6
MOP4	adger-bad	House the old collapsed.	4	1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1	1.2
MOP4	adger-good	I’d planned to have finished, and finished I have.	9	4, 4, 2, 4, 3, 3, 2, 3, 4, 3, 3, 2, 4, 1, 4, 3, 4, 3, 3, 1	3.0
MOP4	adger-good	She tried to leave.	4	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	4.0
MOP4	adger-good	There arrived a new actor on the set.	8	3, 3, 3, 1, 2, 3, 3, 3, 2, 3, 3, 3, 3, 1, 3, 2, 2, 3, 3, 3	2.6
MOP4	adger-good	Casey wanted to sleep and Marcy tried to as well.	10	3, 4, 3, 3, 3, 4, 4, 3, 4, 4, 4, 3, 3, 4, 4, 4, 4, 4, 4, 4	3.65
MOP4	adger-good	I worry if the lawyer forgets his briefcase at the office.	11	3, 3, 3, 4, 2, 4, 2, 4, 4, 4, 4, 4, 4, 2, 4, 4, 2, 2, 3, 3	3.25
MOP4	adger-good	Three men were killed by the assassin.	7	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 4, 4, 4, 4, 4	3.9
MOP4	adger-good	No one expected to win.	5	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	4.0
MOP4	adger-good	Genie chanted that she was tired.	6	4, 3, 3, 2, 3, 4, 3, 3, 3, 3, 3, 4, 4, 2, 4, 2, 3, 3, 4, 3	3.15
MOP4	adger-good	I might have been eating dinner.	6	4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4	3.9
